LON,LAT,TEMPC,TEMP.MAXC,TEMP.MINC,PREC,WDSP
-93.39,37.24,25.9,35.6,17.2,0,3.2
-93.183,38.704,24.4,31.1,16.7,0,4.2
-90.418,37.761,24.4,31,16,0,4.3
-92.55,38.096,23.2,30,16,0,2.3
-94.718,39.299,24.4,32.2,18.9,0,7.3
-95.404,31.307,31.6,41,22,0,2.4
-94.593,39.123,25.1,31.1,18.9,0,6.5
-93.548,38.73,22.8,30.4,15,0,3.8
-94.739,38.85,24.9,30.6,19.4,0,5.9
1.209,47.678,14.5,20.6,8.3,0,4.6
-97.268,37.623,31,39.7,23.4,0,7.8
-97.861,38.068,29.2,40,21.1,0,7.1
-95.484,37.67,29.1,37.8,19.4,0,5.4
-95.212,39.008,25,32.8,17.2,0,4.9
-100.725,37.927,29.9,40,20,0,5.6
-100.96,37.044,31.6,40,22,0,6.2
-95.566,37.091,28.7,37.8,20,0,4.1
-98.553,37.284,31.8,41.7,24.4,0,6
-96.764,39.055,26.4,34.7,19.2,0,5.8
-96.679,39.134,27,35.6,20,0,4.8
-98.828,38.872,26.8,37.2,18.3,0,7
-101.868,37.002,30.3,38.3,23.9,0,5.3
-103.527,38.051,29.8,37.8,20,0,8.6
-104.341,37.259,26,34.4,18.9,0,7.9
-102.614,37.283,28.2,36.7,21.1,1.27,6.2
-104.711,38.812,24.6,32.2,19,4.57,6.5
-103.716,39.189,25.5,35.6,12.8,0,6.2
-104.849,39.57,25.6,33.9,18.3,0,8.7
-107.885,40.049,20.8,28.3,11.1,0,3.8
-106.868,39.223,18.7,27.2,9.4,0,4.8
-106.866,40.516,18.9,30,12,0,4.6
-104.77,38.687,24.6,31.8,18.3,3.81,6.1
-104.752,39.702,25.5,33,19,0,9.2
-105.117,39.909,25.9,33,21,0,7.5
1.683,47.317,14.2,21.4,7.7,0.25,2.7
-110.75,39.545,25.3,31.7,17.8,0,5.7
-109.467,37.617,27.3,33.9,18.9,0,7.1
-82.317,28.817,30.6,36,27,NA,3.9
-113.017,38.417,24.4,33,16,5.59,7.1
-112.146,37.706,18.7,26.7,11.7,0.51,6.9
-108.538,39.134,24.6,33.9,18.9,0,6.8
-104.618,40.436,24.6,36,17,0,5.9
-109.754,38.755,28,35,22.2,0,4.1
-113.028,38.443,24.3,33.3,16.1,0.25,7.5
-118.363,37.373,26.5,37.8,14.4,0,3.7
-121.961,38.377,23.3,35.6,11.1,0,2.6
-121.493,38.513,23.6,36.1,12.8,0,3.6
-121.436,39.136,25.8,36.6,16.1,0,3.6
-117.087,38.06,24.6,33.9,16.1,0,8.7
-114.845,39.295,21.2,33.3,15,0,8.4
-119.771,39.484,26.2,36.1,16.7,0,4.5
-118.7,39.417,26.7,37.2,15.6,0,3.2
-121.817,37.694,22.1,34.4,12.2,0,4.1
-122.115,37.461,19.6,25,15,0,9.6
-122.249,37.512,18.7,23,14,0,5.1
-122.398,37.62,14.6,20.6,11.7,0,9.5
-121.82,37.333,25.1,30,16,0,6.7
-74.265,41.509,21.3,23.3,20,130.81,18.3
-74.169,40.683,23.6,26.7,21.7,200.41,21
-73.133,41.478,21.2,23,18,0,13.5
-73.884,41.627,22,24.4,20.6,113.54,12.3
-73.708,41.067,22.1,23.3,20,151.64,16
-74.105,41.504,21.2,23,19,0,18.5
-71.58,41.166,21.8,23,19,7.37,22.9
-71.289,42.47,21.7,23.3,20.6,27.94,13.8
-73.171,42.696,20.3,22,16.7,50.04,4.1
-72.683,41.938,22.1,24,20,106.43,14.4
-72.291,42.57,21.2,23,19.4,63.5,9.9
-73.483,41.371,22.1,24,18.9,145.54,13.1
-71.011,42.361,21.8,26.1,20.6,26.16,19.2
-71.174,42.191,23.1,25,21,19.81,12.1
-75.123,40.33,21.1,22.2,19,157.99,10.7
-76.874,39.918,22.1,26.1,20,75.18,14.3
-80.284,40.136,20.8,26,17,0,7.5
-76.851,40.217,22.7,26.1,21,63.75,13.9
-78.317,40.3,21.1,24.4,18.9,10.16,13.1
-75.727,41.339,19.2,26.1,16.7,85.09,15
-76.569,40.435,21.8,25,20,0,11.9
-74.784,41.701,18.3,20,15,84.07,14.8
-76.385,43.35,18.4,20.6,16,0,9.5
-76.458,42.491,16.2,19,14,0,12.3
-76.892,42.159,19.2,22.8,16.7,17.53,11
-72.935,43.53,19.4,22,15,23.62,7.6
-75.449,40.651,21.7,26.7,18.9,125.98,18.8
-75.483,40.567,20.9,22,20,NA,14.2
-79.1,40.632,21.2,24,18,0,7
-75.412,43.234,18.8,22.2,14,10.67,9.5
-80.391,40.773,21.7,25,18,0,8.6
-79.4,40.276,21.8,24,19,0,8
-81.443,40.918,20.8,27.2,13.3,0,10.2
-81.887,40.875,20.2,23.9,17.8,0,9.4
-84.525,39.364,22.7,28.9,16.1,0,5.7
-79.251,42.153,18.2,22,16,0,10.9
-81.853,41.405,21.5,25,14.4,0,10.5
-81.684,41.518,22.3,24.4,20.6,0,12.5
-81.486,41.565,22.3,25,21,0,9.8
-84.429,41.338,20.4,26.7,15,0,7.1
-80.183,42.08,21.8,25,13.9,0,10.7
-77.677,43.117,19.9,25.6,14.4,0,13.7
-88.246,41.914,19.1,25,12.8,0,6.4
-90.157,38.571,24.4,30.6,16.1,0,5.1
-88.866,39.984,21.8,28.3,13.9,0,8.2
-85.394,40.234,20.6,25.6,13.3,0,5.3
-88.167,41.518,20.2,26,15,0,5.5
-87.868,42.422,18.9,22.8,13.9,0,5.5
-88.084,41.608,18.9,24,13,0,7.1
-90.591,41.614,20.1,25,14.4,0.25,3
-86.333,41.707,19.8,30,12.8,0,7.5
-83.161,42.099,22,27,17,0,9.3
-83.74,42.224,19.9,25.6,13.9,0,8.6
-82.832,42.613,19.6,24,15,0,12.2
-85.439,41.813,18.8,24,14,0,5.7
-82.518,42.911,19.2,23,15,0,8.1
-82.793,44.022,20.6,21.7,19.4,0,11.5
-87.875,47.467,16.7,22.8,12.2,0,5.5
-84.459,42.26,18.1,24.4,11.1,0,4.9
-82.986,43.78,18.1,21,15,0,8.1
-84.701,45.013,16.7,22.8,11.1,0,4.2
-85.05,41.933,18.3,23,12,0,5.2
-85.5,43.723,16.8,25,10,0,4.9
-84.734,43.622,17.9,24,11,0,4.4
-75.379,41.139,17.8,21,14,116.33,18.6
-91.667,41.276,20.6,27,13,NA,3.1
-93.751,42.742,17.2,24,12,0,3.7
-92.918,42.113,18.3,25,11.1,0.25,2.8
-91.543,41.633,21.4,26.1,16.1,0.25,3.7
-92.601,43.073,17.9,22,13,0,2.8
-93.017,41.674,22.1,28,17,0,4.1
-92.448,41.107,20.2,26.7,12.2,0,4.3
-94.784,42.046,17.1,24,11,0,2
-91.734,43.275,19.3,25,12,0,1.5
-95.368,41.986,16.7,23,11,0,3
-93.867,42.436,18,33,10.4,0,2.1
-95.018,40.722,18.3,24,13,NA,1.7
-93.835,42.049,19.1,24.6,13.6,0,3.3
-91.135,41.368,22.1,28,16,0,2.2
-96.051,42.99,18.6,24,13,0,3.1
-94.917,41.701,17.1,24,11,0,1.8
2.367,47.067,15.4,20.9,9.7,0,4.4
-95.899,41.31,21.4,29.4,17.2,0,5.1
-96.764,40.831,22.3,30,16.1,0,5.3
-97.451,40.897,21.4,28,17,0,5.2
-98.313,40.958,21.1,30,13.9,0,6.5
-98.952,41.624,21.4,28.3,17,0,6
-98.427,40.604,21.9,26.7,18,0,7
-96.178,41.764,19,25.6,14.4,0.25,3.8
-95.592,40.079,22.1,28.3,16.7,0.51,4.6
2.633,47.05,14.7,20,9,0,5.1
-99.984,42.579,23.1,30,20,0,7.9
-96.517,41.449,20.1,26,16,0,3.7
-98.684,42.47,21.3,28,17,0,6.9
-96.379,42.391,18.4,27.2,12.8,0,5.3
-102.985,41.101,27.3,35.6,16.7,0,11.5
-101.767,41.119,23.8,31,15,0,4.5
-101.62,40.51,24.6,34.4,16.1,0,6.6
-99.334,40.453,22.1,27,18,0,7.1
-102.8,42.057,25.1,32.8,16.7,0,8.3
-103.095,42.838,26.1,36.7,17.8,0,6.1
-105.674,41.313,19.1,28.3,11.7,0,6.5
-103.595,41.874,26.7,36.1,18.9,0,7.3
-100.551,42.859,24.9,32.2,17.2,0.51,5.1
-105.386,42.797,26.1,35.6,16.7,0,7.4
-106.473,42.898,26.1,35.6,15,0,8.4
2.65,47.05,14.8,20.5,9.3,0.25,5.1
-109.509,40.441,23.5,31.1,17.2,0,3.9
-111.968,40.787,26.1,35.6,18.9,0.76,6.6
-111.717,40.219,23.7,31,17,10.41,3.9
-112.011,41.196,26.5,34.4,20,0.76,4.3
-111.031,41.273,19.6,27.2,13.9,0,7
-110.734,43.607,17.7,24,12,0,2.5
-112.067,43.516,25.7,33.3,18.3,0,7.2
-116.102,44.889,20.4,31.1,10,0,2.6
-114.018,40.719,27.3,33,22,0,7.3
-115.792,40.825,23.7,32.8,15.6,0,4.5
-120.708,39.292,22.7,26.7,19.4,0,4.4
-120.134,39.32,17.2,29,5,0,4.6
-119.995,38.894,18.4,30,6.7,0.25,3.7
-116.1,44.883,20.3,31.7,9.4,0,2.6
-114.296,43.504,22.1,31,15,0,6.1
-114.487,42.482,24.4,33.9,17.8,0,6.3
-113.772,42.543,22.4,32.8,13.9,0,3.9
-121.724,42.147,19.3,30.6,7.8,0,3.5
-123.201,39.126,23.8,37.8,12.2,0,1.2
-122.254,40.152,27.4,38.9,17.2,0,4.8
-122.313,40.515,27.6,38.3,16.7,0,2.4
-121.605,36.663,15,21.1,12,0,5.5
-124.15,40.8,11.7,16.7,10.6,0,NA
-124.237,41.78,13.3,16.7,12,0,4.2
-122.333,41.333,20.5,32.2,9.4,0,0.4
-120.567,41.483,19.4,32.8,3.9,0,4.4
-122.871,42.389,25,35.6,15,0,3
-123.381,42.617,20.1,26.7,15.6,0,3.9
-120.501,42.493,17.6,31,2,0,6.3
-124.284,42.074,13.1,17,11,0,1.8
3.1,47,14.4,21,7.2,0,3.4
-71.501,43.195,20.7,28.3,15.6,26.16,9.6
-70.823,43.078,20.7,22,18.9,27.18,16.3
-68.367,44.442,19.6,24,18,0,10.9
-68.307,47.286,15.8,18.3,12,0.25,7.5
-72.614,44.534,17.5,19,14.4,16.26,5.3
-71.545,44.368,19.1,22.2,17.8,24.89,4.8
-72.579,44.203,18.1,20,14.4,27.18,4.5
-71.417,43.573,20.8,23,19,19.3,8.6
-72.004,42.805,19.7,22.2,17.2,58.17,7.1
-71.544,44.368,19.2,22.8,17.2,24.89,4.9
-73.247,42.891,19.9,23,16.1,53.59,6.3
-69.595,45.462,18,21.1,16.1,9.91,7
-68.686,45.648,19.9,23.3,18.3,8.89,5.3
-74.846,44.936,17.3,18.9,13.9,0,10.4
-76.022,43.992,17.6,19.4,15,12.45,12.4
-74.207,44.385,15.4,17.2,12,1.27,9
-87.384,46.354,14.9,23,6,0,4.1
-86.422,42.129,19.8,23.3,12.8,0,4.1
-85.552,42.235,19.1,25.6,12.8,0,6.2
-86.401,43.963,17.8,24,10,0,4.8
-83.749,42.967,19.7,27.8,12.2,0,9.3
-83.418,42.665,19.2,23.9,14.4,0,9
-84.08,43.533,18.4,23.3,11.7,0,8.4
-85.417,44.275,17.2,25,11,0,5.4
-85.583,44.741,19.2,25,11.7,0,4.8
-85.451,46.311,16.6,24,11,0,4.2
-87.897,42.947,19.8,25,15,0,8.7
-89.584,42.615,19.8,24,14,0,4.5
-90.181,43.212,18.9,25.6,12,0.25,1.7
-90.303,45.101,16.7,22,9,0,0.5
-91.253,43.879,18.9,26.1,12.8,0,2.3
-90.268,43.938,17.2,25,8,0,2.3
-89.701,45.199,15.4,26.8,6.6,0,0.5
-89.837,44.359,18.4,26.1,10.6,0,3.1
-88.557,43.984,19.6,23.9,12.2,0,6
-89.627,44.929,18.1,23.9,10.6,0,2.3
-88.723,43.169,19.6,27,12,0,3.6
-91.773,45.419,17.8,23,11,0,1.1
-94.746,43.408,17.1,24.4,10.6,0,2.8
-95.202,43.164,17.1,24.4,11.1,0,3.9
-89.771,43.522,18.6,25,11,0,1.5
-89.269,45.932,14.6,25.9,6,0,1.3
-87.938,42.595,18.6,24.4,12.8,0,5.6
-90.236,42.887,20,25,15,0,3.1
-96.754,43.577,17.7,24.4,12.8,0,4
-103.628,43.731,22.7,28.3,16.1,0,6.4
-96.801,44.303,17.9,23,14,0,6.4
-99.842,43.39,25.2,31.7,20.6,0.51,9.2
-97.383,42.917,19.4,26,15,0,7.6
-97.154,44.931,18.9,25,14.4,0,5.8
-92.689,47.822,13.8,23,5,0,0.5
-95.701,44.969,17.9,22,14,0,3.7
-94.558,43.986,16.7,22,12,0,1.9
-94.131,46.405,18.3,25,11.7,0,1.2
-95.082,44.547,18.1,23.9,13.9,0,2.7
-95.393,45.883,17.6,22.8,14.4,0,3.3
-95.201,46.447,15.1,24,8,0,0.9
-93.301,44.325,16.2,22,11,0,0.5
-92.483,44.589,18.2,26,11,0,0.5
-95.967,45.566,17.6,23,13,NA,4.8
-93.201,45.145,18.4,25,13,0,0.6
-94.334,45.949,16.1,24,9,0,0.7
-93.47,44.832,18.7,23.9,13.3,0,1.6
-93.229,44.883,20,26.1,15,0,2.6
-93.917,44.221,18.5,23,14,0.25,2.2
-94.417,43.646,17.3,24,12,0,2.5
-93.367,43.681,17.4,22,12,0,1
-94.984,43.65,16.8,23,12,NA,3.5
-93.018,44.857,19.3,24.5,14.6,0,0.5
-105.542,44.339,25.3,35,17.8,0,6.2
-107.951,43.966,24,32.8,14.4,0,4.6
-104.8,47.133,23.3,31,15,0,7
-92.95,45.698,17.8,24.4,11,0,0.8
-108.543,45.808,26.8,37.8,16.1,0,6.1
-109.467,47.049,21.3,32.2,11.1,0,4
-104.25,46.358,23.8,32.8,13.9,2.03,5.6
-116.633,43.642,24.2,36,14,0,2.8
-115.873,43.044,25.4,36.7,15.6,0,5
-114.456,42.727,24,32.2,17.2,0,4.6
-111.881,43.834,24.8,32.2,17.2,0,6.4
-114.927,44.171,16.2,29.4,5,0,2.2
-122.861,45.773,20.3,30,12.2,0,5.1
-113.868,45.124,23,31,16,0,1.8
-118.967,44.4,24.9,35,15,0,5.1
-123.134,45.195,20.3,33.3,12.8,0,4
-118.007,45.29,24.1,37,12,0,3.4
-118.425,45.511,19.5,30,8.9,0,0.9
-123.355,43.239,22.5,33.3,13.9,0,2.6
-124.25,43.417,15.4,19,13,0,11
-123.214,44.133,20.8,33.3,10,0,3.2
-122.995,44.908,20.8,32.8,12.8,0,2.9
-122.6,45.591,21.1,31,15,0,5.2
-122.949,45.541,19.7,31.1,10.6,0,3.4
-121.879,45.677,23.4,30,16,0,12.4
-121.167,45.619,26.7,33.9,18.9,0,10.8
-67.792,46.123,18.7,23,16.7,4.06,4.5
-69.531,46.609,14.7,24.5,11.6,0,2.4
-68.033,46.867,16.9,25,10,0,5
-68.034,46.689,16.6,19,14,0,3.5
-69.712,43.964,20.3,22,19,20.83,4.2
-84.467,46.251,16.7,23,12,0,8.2
-84.796,45.571,15.4,24.4,6.1,0.25,4.2
-83.813,45.407,18.1,23,13,0,5.4
-85.267,45.305,18.2,23,10,0,6.6
-88.114,45.818,15.7,25,5.6,0.25,2.2
-88.506,47.169,15.4,23.9,7.8,0,3.8
-92.8,46.419,16.4,22,9,0,1.1
-92.194,46.844,17,23.9,10,0,3.7
-96.617,47.842,18.7,26,12,0,4.2
-95.068,46.901,17.2,25,8.9,0,2.1
-90.368,47.838,13.8,21,6,0,4
-92.839,47.387,14.7,23.3,4,0,0.8
-92.034,46.722,17.1,21,12,0,1
-95.883,46.825,18.8,25,14,0,3
-91.818,47.822,14.6,23,5,0,0.5
-96.168,44.986,17.9,23,14,0,4
-94.9,49.318,19.9,23,17,0,2.5
-93.65,47.783,14.7,24,6,0,0.7
-90.344,47.747,13.2,20.6,8.9,0,0.9
-93.403,48.566,14.8,25,3.3,0,1.4
-92.483,48.266,13.5,25,4,0,0.6
-94.61,48.728,17.3,26.1,10,0,1.5
-94.2,46.99,15.2,22,8,0,0.1
-93.251,45.559,17.4,24,10,0,0.3
-95.768,47.593,17.7,27,11,0,0.6
-95.101,43.913,20.1,26,16,NA,3.1
-95.651,45.332,18.3,22,15,0,3
-94.382,46.725,16.1,23,8,0,1.3
-98.678,46.93,19.7,25.6,15.6,3.81,4.6
-97.401,47.961,18.4,26.5,10,0,3.2
-100.748,46.774,20,27.2,13.9,12.45,4.8
-103.642,48.195,23.2,31.1,13.9,0.76,6.1
-101.358,48.432,21.2,30.3,12.9,0,3.8
-101.281,48.259,21.4,30,12,1.02,3.2
-101.439,47.663,20.2,26.1,14.4,7.62,5.2
-106.621,48.214,23.6,32.8,13.3,0,5.1
-105.574,48.094,22.7,31.7,11.7,0,3.9
-104.184,47.707,23.1,31,15,0,4.4
-114.093,46.921,22.5,35.6,11.7,0,2.6
-109.78,48.559,22.6,33.9,11.1,0,3.4
-119.601,46.566,28.1,34.9,20.1,0,7.2
-118.287,46.095,27.4,37.2,19.4,0,4.9
-117.656,47.615,23.6,33.3,16.2,4.57,3.2
-117.321,47.683,23.9,36.1,13.3,0,2.1
-120.53,47.034,23.7,36.1,12.8,0,5.3
-119.517,48.464,25.2,35.6,15.6,0,7.1
-122.657,45.621,21.1,30.6,15.6,0,4.2
-122.903,46.973,18.7,28.9,10,0,2.2
-123.937,46.971,15.1,20,13,0,4.5
-122.885,46.118,17.8,27,11,0,3.4
-123.148,47.238,18.3,27.8,12.8,0,5.3
-122.301,47.53,18.9,26.1,13.3,0,3.1
-122.576,47.268,17.2,24.4,10.6,0,3.1
-124.561,47.934,15.1,20.6,7.2,0,3.6
-122.537,48.794,17.6,25.6,11,0,3.1
-123.023,48.522,14.1,22.8,8.3,0.25,1.5
5.083,47.267,15.2,22.7,7.5,0.25,3.4
5.983,47.25,15,21.7,8,3.3,1.5
6.383,47.8,15,21.4,8.5,0.51,2.8
-2.333,46.7,15.7,19.9,11,0,5.9
-1.383,46.7,14.8,21.2,8.3,0.25,3.7
-1.417,46.05,17.8,19.8,16.1,0,6.2
-1.15,46.15,16.9,20.7,11.5,0,4.7
-1.25,44.433,18.1,24,12,0,8.2
2.7,49.967,14,18,11,NA,9.8
-0.4,46.317,15.3,21.3,8.6,1.78,2.6
1.717,46.867,14.7,20.3,8.2,0,4.7
5.417,47.033,15.6,22.5,7.7,1.52,3.4
-105.167,37.5,14.8,24,11,0,5.7
-71.754,43.779,19.9,22,18,NA,4.6
-105.886,46.428,25.6,34.4,15,0,5.5
-71.438,42.933,21.7,24,20.6,36.07,13.9
-85.683,40.483,20.3,25,14,NA,0.8
-90.583,41.617,20,25.6,13.9,0.25,3
-88.45,38.665,23.6,30,16,0,5.7
-88.168,38.722,23.4,30,17,0,5
-87.05,40.817,19,24,14,0,5.9
-90.234,39.78,22.3,28,15,0,3.9
-73.796,40.655,23.1,25.6,20,124.71,25.7
-71.115,42.212,20.9,22.2,18.9,24.38,21
-79.272,42.493,20.3,22.2,18,0,10.5
-121.618,39.49,26.9,36.7,16.7,0,2.5
-118.413,34.259,34.8,39,28,0,3.5
-121.789,36.936,15.2,21.1,12,0,3.1
-122.048,37.415,19.1,25,16,0,3.8
-104.813,38.972,23.3,30.8,17.4,3.3,7.6
-98.747,37.702,29.5,39,22,0,6.7
-95.504,37.328,29.1,38.3,19.4,0,2.5
-76.61,39.281,24.8,30,22.2,92.2,NA
-75.124,38.308,24.7,29.4,20.6,107.19,16.6
-76.36,37.083,25.7,30.9,21,165.1,19.2
-80.017,36.631,27.4,32,22,0,9.4
3.167,45.783,15.7,22.9,7.8,0,2.6
-99.775,36.297,33.2,41.7,26.7,0,9.7
-77.05,35.57,28.4,31,25,0,3.7
-77.968,35,21.7,31,14,0,1.5
-78.937,35.132,31.2,32.8,27.7,0,3.3
-79.064,35.933,26.3,33.9,20.6,1.52,5.1
-116.16,33.628,36.1,42.8,28.9,0,5.6
-114.717,33.619,36.4,44,31,0,7.7
-106.102,32.851,30,37.5,20,0,6.2
4.9,43.9,20.4,29,7.6,0,6
-88.532,30.464,26.3,35.6,18.3,0,2.6
4.383,45.933,14.3,21.5,6.6,0,2.7
-85.184,30.836,29.3,38.3,20.6,0,3
-84.251,32.955,27.7,36,21,0,4
-85.067,33.014,25.1,35,14,0,3.6
-83.667,33.982,27.2,36,18,0,3.9
-84.585,34.013,28.4,33,20,0,7.5
-81.06,29.177,28.8,33.9,25,0.51,8.5
-82.521,27.849,29.6,34,25,15.75,10
-78.918,33.68,27.2,32,21,0,7.6
-79.317,33.317,26.1,32,20,0,3.5
-81.608,28.239,29.5,35,26.2,1.02,9.4
4.933,45.717,17.3,23.6,9.4,0.25,3.2
5.867,45.633,15.2,23.7,7.3,0,1.7
-118.439,35.135,25.2,35,14,NA,5.9
-121.417,36.9,17.2,30,11,0,4.4
6.767,45.617,14.3,24.2,5.3,0.51,2
-1.25,44.633,17.9,24.2,11.6,0,7.2
-1.25,44.433,18.1,24.2,11.1,0.25,8.2
-0.683,44.833,17.1,24,9.7,0,3.3
0.517,44.817,16.6,25,7.7,0.25,2
1.383,44.033,18.4,26.3,10.3,0.25,2
2.417,44.883,13.2,21,4.7,0.25,2.9
2.483,44.4,14,21.7,6,0,2.7
3.017,44.117,16.2,25.9,8,0,5.4
3.583,44.117,12.3,19,5.4,0,15.1
6,44.067,19.9,29.6,12.9,0,8
6.5,44.567,17.3,27.6,7.4,0,4.9
-1.683,43.4,17.9,25,10.8,2.79,5.8
-0.5,43.917,17.4,26.3,7.4,0,3.1
-93.067,16.45,26.3,31,23,0,1.2
-107.95,30.367,23.2,34.4,13,0,1
0.6,43.683,17.5,26.2,8.8,0.25,1.8
-106.083,28.633,25.9,32,17.6,0,1.9
-105.967,28.7,27.8,33,14,0,4.4
-100.533,28.7,36.1,44.4,26,0,3.4
-112.25,27.283,30.1,35,24,0,4
-99.567,27.433,36.1,43,26,0,1.2
-105.667,26.933,25.4,32.2,17.4,0,2.8
-101.433,26.883,32.3,39.6,23,0,4.6
2.317,43.217,19.6,28.3,9.9,0,4.4
-109.083,25.683,30.2,33,26,0,6.1
-103.433,25.533,28.7,34.8,20,0,6.9
-100.1,25.767,29.2,37,22,0,6.2
-111.7,24.95,29.4,37.7,24.6,0,1.5
-110.3,24.167,30.9,37,26.8,0,4.4
-109.717,23.15,29.4,32,25,0,6.2
3.683,43.4,21.1,26.9,16.3,0,9.7
-107.4,24.8,30.1,34,24,0,0.9
3.35,43.317,20.1,28,13,0,6.5
-104.6,24.05,25,29.4,20.2,0,2.4
-104.517,24.117,20.9,28,15,0,3.8
4.4,43.867,20.9,29.3,14.2,0,5.7
4.417,43.75,20.9,28.5,14,0,6.6
4.917,43.517,20.9,29.3,15.2,0,8.5
5.233,43.45,21.1,28.5,15.4,0,7.6
-100.983,22.183,21,31.1,10.5,0,6.1
-97.867,22.283,30.6,34,27,0,6.3
-104.883,21.517,22.8,27,16,7.87,2.1
-102.3,21.867,19.3,26.6,12.2,8.64,3.1
-101.483,20.983,21.9,30,16,NA,3.5
5.933,43.1,22.2,29.6,15.9,0,5.2
5.933,43.083,21.2,26.8,16,0,7.1
-103.383,20.667,21.3,29.2,16,0,0.7
-97.45,20.6,30.6,34,25,0,5.6
-100.4,20.583,20.4,28.6,15,0,7
-98.367,20.083,18.9,25,13.8,0,2.9
-89.65,20.983,27.8,37,23,0,2.1
-88.2,20.683,27,37.2,23.5,3.3,2.7
-86.95,20.517,27,38.5,23.5,5.33,2.7
-104.55,19.133,31.2,32,25,0,6.4
-103.583,19.267,24.6,28.3,20,NA,3
6.15,43.1,21.8,27.5,15.3,0,5
-99.683,19.283,14.9,21.7,9.5,0.51,2.9
-99.183,19.4,17.2,25.8,13.7,18.29,5.8
-96.183,19.133,29.5,34,25,NA,3.4
-96.117,19.15,28.6,33,25,0,4.4
-87.9,19.7,27.1,36.2,24,4.32,1.9
6.233,43,21.7,27.2,18.4,0,9.5
-97.1,18.85,20.8,28.5,16.1,10.92,1.7
-92.817,17.983,29.7,34,26,0,5.5
-91.8,18.65,27.6,29,26,NA,4.6
6.383,43.383,21.8,29.3,14.7,0,4.1
-88.3,18.483,27.9,37.3,23.8,18.8,1.4
-101.45,17.6,28.3,31,24,0,3
-99.5,17.55,20.2,30,18.2,0,1.3
-97.767,17.8,22.3,29.8,16,0.51,1.6
-99.933,16.833,28.5,33,25,0,1.9
-95.183,16.167,28.7,32,27.2,0,5.4
6.95,43.533,20.8,27,15,0,4.5
-93.133,16.75,25.6,30,22,0.25,2.1
-92.133,16.25,20.4,26.2,14.5,1.52,0.7
-96.25,15.767,28.1,32,24,NA,3.6
7.2,43.65,22.7,25.3,19.2,0,6
-92.25,14.917,27.6,32.3,24.5,0,3.6
2.867,42.733,21.5,28,13.7,0,5
8.917,42.633,21.7,25.7,18.7,0,4
8.8,41.917,21.1,26,15.4,0,7.8
9.533,42.267,23.7,27.7,20.6,0,7.4
9.1,41.5,23.1,26.7,20,0,11.9
9.483,42.55,22.3,28,14.6,0,5.6
-77.467,25.05,30.6,34.2,25,1.52,4.4
-79.983,22.467,25.1,29.4,22.5,11.94,1.4
-77.85,21.417,25.5,31.4,21,28.96,5
-75.85,19.967,26.2,30.1,23.6,3.05,5.6
-83.167,22.917,27,32.4,24.1,2.03,0.6
-82.283,22.717,26.5,32.5,22.9,3.81,2.2
-82.533,21.55,27.9,31.2,24.8,7.87,1.7
-81.033,22.067,27.2,31.6,24.1,15.75,2.5
-81.533,21.617,29.5,32,28,0,6.5
-78.85,21.617,27.9,32.8,23.6,1.02,4.7
-79.95,22.5,25.1,31,22,NA,2.5
-79.45,21.933,27.1,32.2,22.5,0.25,3.1
-78,20.717,27.6,31.9,22.5,8.89,5.6
-77.85,21.4,26.1,32.5,22,1.52,4.4
-76.617,21.2,27.2,34.8,23.2,16,3.9
-76.25,20.283,25.7,34.4,21.9,35.56,2.3
-75.617,21.067,27.2,31.6,23.4,33.27,6.4
-74.15,20.25,27.9,31.7,24.2,13.46,6.4
-79.883,19.683,29.8,31,27,0,6.6
-79.55,8.967,27.6,31,24,0,3.4
-70.55,19.75,29.4,34,23,0,5
-70.55,19.75,27.6,34,22.4,0,2.9
-69.383,19.05,27.4,31,21,0,6.3
-68.9,18.45,28.8,31,24,0,7.6
-68.367,18.567,26.7,31,22.9,3.05,4.9
-69.667,18.433,25.4,31,21.7,0.76,5.2
-69.983,18.567,28.7,32,22,0,5.8
-68.917,18.45,29.2,32.5,20,0,7.3
-66,18.417,27.3,33.3,24.4,0,1.3
-65.633,18.25,27.1,30.6,24.4,7.87,3.6
-64.967,18.333,27.8,30,25.6,0,7
-64.533,18.45,29.3,31,26,0,8.2
-88.3,17.533,27.9,31,24,23.37,4.1
-91.467,15.317,18.5,27,16,0,1.5
-89.867,16.9,26.1,31,23,NA,1.1
-88.6,15.717,26.4,31,22.2,0,1.8
-90.517,14.583,19.9,27,16,0,4.3
-89.833,13.567,28.9,32,22.4,0,4.1
-89.533,13.967,26.6,31,21,0.25,3.9
-89.05,13.433,27.6,32,24,0,4.2
-87.783,13.317,29.9,32,21.3,NA,2
-87.65,13.267,30.7,33,25.4,0.51,5.7
-85.933,15.933,28.9,32.7,23.8,0,4
-86.867,15.733,28.1,32.7,23.8,0.25,2.8
-87.483,15.717,27.4,33.6,22.8,0.25,1.7
-87.933,15.45,27.1,31.2,23,32.51,6.3
-85.933,14.9,28.2,32.7,23,0,3.3
-88.167,14.317,19.9,25.4,12.9,0.51,3.2
-87.217,14.05,21.6,30.4,16.9,0,1.7
-87.617,14.367,24.6,31,20,NA,5.7
-85.367,12.1,27,32,23,NA,1.9
-87.133,12.633,27.7,31,23,NA,3.7
-86.167,12.15,27.7,33,25,NA,4.7
-83.767,12,29.8,32,25,0,4.7
-83.017,9.967,28.4,31,24,0,5.7
-79.367,9.05,25.6,29,23,NA,2
